id,gid,x,y,v_x,v_y,radius,time
2,2,0.029317,5.749378,0.049790,-1.331710,0.500000,2.100000
3,3,-4.144932,4.108069,0.852536,-0.913297,0.500000,2.100000
4,4,-6.063666,-0.005436,1.111547,-0.019663,0.500000,2.100000
5,5,-4.118413,-4.076491,0.869145,0.933162,0.500000,2.100000
6,6,0.037637,-5.719252,0.061270,1.348798,0.500000,2.100000
7,7,4.274413,-4.281264,-0.816867,0.790310,0.500000,2.100000
0,0,5.788811,0.012301,-1.228073,0.012232,0.500000,2.150000
1,1,4.263396,4.271705,-0.795449,-0.765959,0.500000,2.150000
2,2,0.030913,5.682999,0.031901,-1.327571,0.500000,2.150000
3,3,-4.101946,4.063010,0.859727,-0.901176,0.500000,2.150000
4,4,-6.008331,-0.006170,1.106689,-0.014691,0.500000,2.150000
5,5,-4.074457,-4.030450,0.879132,0.920814,0.500000,2.150000
6,6,0.039789,-5.652073,0.043038,1.343567,0.500000,2.150000
7,7,4.233556,-4.241895,-0.817130,0.787393,0.500000,2.150000
0,0,5.727613,0.013241,-1.223962,0.018813,0.500000,2.200000
1,1,4.223639,4.233549,-0.795143,-0.763109,0.500000,2.200000
2,2,0.033138,5.616441,0.044506,-1.331155,0.500000,2.200000
3,3,-4.059374,4.017784,0.851446,-0.904511,0.500000,2.200000
4,4,-5.953123,-0.007074,1.104172,-0.018071,0.500000,2.200000
5,5,-4.030969,-3.984218,0.869759,0.924638,0.500000,2.200000
6,6,0.042559,-5.584736,0.055408,1.346742,0.500000,2.200000
7,7,4.192684,-4.202726,-0.817445,0.783380,0.500000,2.200000
0,0,5.666630,0.014527,-1.219666,0.025716,0.500000,2.250000
1,1,4.183899,4.195581,-0.794794,-0.759355,0.500000,2.250000
2,2,0.034430,5.550096,0.025847,-1.326911,0.500000,2.250000
3,3,-4.016446,3.973174,0.858562,-0.892209,0.500000,2.250000
4,4,-5.898075,-0.008176,1.100960,-0.022033,0.500000,2.250000
5,5,-3.987860,-3.937848,0.862177,0.927391,0.500000,2.250000
6,6,0.045843,-5.517223,0.065672,1.350273,0.500000,2.250000
7,7,4.151799,-4.163730,-0.817695,0.779920,0.500000,2.250000
0,0,5.605869,0.016168,-1.215222,0.032826,0.500000,2.300000
1,1,4.144176,4.157840,-0.794460,-0.754822,0.500000,2.300000
2,2,0.036490,5.483548,0.041190,-1.330950,0.500000,2.300000
3,3,-3.974033,3.928372,0.848249,-0.896029,0.500000,2.300000
4,4,-5.843305,-0.009012,1.095396,-0.016716,0.500000,2.300000
5,5,-3.944246,-3.892152,0.872278,0.913931,0.500000,2.300000
6,6,0.048087,-5.450033,0.044890,1.343799,0.500000,2.300000
7,7,4.111079,-4.124825,-0.814394,0.778092,0.500000,2.300000
0,0,5.545415,0.017282,-1.209079,0.022265,0.500000,2.350000
1,1,4.104467,4.120359,-0.794186,-0.749619,0.500000,2.350000
2,2,0.037532,5.417192,0.020857,-1.327125,0.500000,2.350000
3,3,-3.932019,3.883443,0.840283,-0.898581,0.500000,2.350000
4,4,-5.788690,-0.010057,1.092291,-0.020908,0.500000,2.350000
5,5,-3.901167,-3.846268,0.861586,0.917667,0.500000,2.350000
6,6,0.051039,-5.382649,0.059033,1.347683,0.500000,2.350000
7,7,4.070516,-4.086053,-0.811271,0.775431,0.500000,2.350000
0,0,5.485208,0.018766,-1.204138,0.029692,0.500000,2.400000
1,1,4.064771,4.083083,-0.793918,-0.745517,0.500000,2.400000
2,2,0.039403,5.350631,0.037412,-1.331223,0.500000,2.400000
3,3,-3.890465,3.838361,0.831079,-0.901656,0.500000,2.400000
4,4,-5.734258,-0.011336,1.088650,-0.025573,0.500000,2.400000
5,5,-3.858507,-3.800262,0.853185,0.920127,0.500000,2.400000
